author,degree,betweenness,eigenvector
"Jia, Yu",0.0006760182524928173,0.0,0.00015277737802471403
"Qi, Yuhang",0.0013520365049856345,0.00038536296797092877,0.0001569651069304234
"Yang, Xinan",0.0006760182524928173,0.0,0.00015277737802471403
"Wang, Yingyi",0.0005915159709312151,0.0,1.5597546067642513e-05
"Dai, Yanbing",0.0005915159709312151,0.0,1.5597546067642513e-05
"Li, Guanghui",0.0005915159709312151,0.0,1.5597546067642513e-05
"Wang, Shuqi",0.0005915159709312151,0.0,1.5597546067642513e-05
"Li, Tie",0.0005915159709312151,0.0,1.5597546067642513e-05
"Zhang, Ting",0.0005915159709312151,0.0,1.5597546067642513e-05
"Qin, Sujie",0.0005915159709312151,0.0,1.5597546067642513e-05
"Er, Pei Wen",0.000507013689369613,0.0,3.321381346562375e-05
"Siraj, Mohammad",0.0006760182524928173,2.6569879834834664e-06,3.6221451757191996e-05
"Alias, Hajar",0.0006760182524928173,0.00015896433491295318,3.354859986656185e-05
"Fatehmulla, Amanullah",0.0018590501943552475,0.0016472665574774805,0.0005135990780970589
"Liang, Yuan-Chang",0.0001690045631232043,0.0,4.961725533464465e-44
"Chang, Yen-Cheng",0.0001690045631232043,0.0,4.961725533464465e-44
"Zhao, Wei-Cheng",0.0001690045631232043,0.0,4.961725533464465e-44
"Ray, Rajeev",0.0001690045631232043,0.0,4.961725533464465e-44
"Nakka, Nagaraju",0.0001690045631232043,0.0,4.961725533464465e-44
"Pal, Suman Kalyan",0.0001690045631232043,0.0,4.961725533464465e-44
"Cui, Junyan",0.0005915159709312151,0.0,2.3059724564435686e-05
"Bai, Xiaosong",0.0005915159709312151,0.0,2.3059724564435686e-05
"Liu, Ruichao",0.0005915159709312151,0.0,2.3059724564435686e-05
"Yang, Daoyuan",0.0005915159709312151,0.0,2.3059724564435686e-05
"Xu, Tingting",0.0005915159709312151,0.0,2.3059724564435686e-05
"Shan, Chongxin",0.0005915159709312151,0.0,2.3059724564435686e-05
"Liu, ZhangSheng",8.450228156160216e-05,0.0,1.1672423683483423e-52
"Xu, JiaWei",8.450228156160216e-05,0.0,1.1672423683483423e-52
"Baharvand, Hossein",0.0003380091262464086,0.0,3.683167485230363e-33
"Nemati, Shiva",0.0003380091262464086,0.0,3.683167485230363e-33
"Zhu, Yu-Xun",0.00042251140780801076,0.0,2.5383441830331477e-05
"Jiang, Mei-Yan",0.00042251140780801076,0.0,2.5383441830331477e-05
"Wu, Lian-Kui",0.00042251140780801076,0.0,2.5383441830331477e-05
"Hou, Guang-Ya",0.00042251140780801076,0.0,2.5383441830331477e-05
"Tang, Yi-Ping",0.00042251140780801076,0.0,2.5383441830331477e-05
"Wang, Yijun",0.0003380091262464086,0.0,5.440689356590074e-06
"Li, Jinhua",0.0017745479127936454,0.000597312600354939,9.678498088654858e-05
"Shi, Kaixi",0.0003380091262464086,0.0,5.440689356590074e-06
"Tan, Fengxue",0.0003380091262464086,0.0,5.440689356590074e-06
"Wang, Wanyu",0.0003380091262464086,0.0,5.440689356590074e-06
"Li, Jianan",0.0005915159709312151,0.0,1.3572549730419623e-05
"Wang, Lijuan",0.001014027378739226,0.0023136456577417365,1.7447411136944626e-05
"Jia, Xinglin",0.0005915159709312151,0.0,1.3572549730419623e-05
"Zhang, Yuanyuan",0.0010985296603008281,0.00784151958964141,0.00017146030633437322
"Yang, Hang",0.0005915159709312151,0.0,1.3572549730419623e-05
"Zhou, Qing",0.0005915159709312151,0.0,1.3572549730419623e-05
"Chen, Jiaxin",0.0008450228156160215,0.0,1.1289440059296015e-06
"Qu, Xuanxuan",0.0008450228156160215,0.0,1.1289440059296015e-06
"Zhao, Peng",0.0003380091262464086,0.0,5.278512022204308e-07
"Wang, Huanhuan",0.000507013689369613,0.0,5.719884324057026e-07
"Xu, Ruiqi",0.000507013689369613,0.0,5.719884324057026e-07
"Niu, Hushan",0.000507013689369613,0.0,5.719884324057026e-07
"Wang, Yameng",0.0008450228156160215,0.0,0.00041593342088677037
"Lang, Jihui",0.0008450228156160215,0.0,0.00041593342088677037
"Zuo, Bin",0.0008450228156160215,0.0,0.00041593342088677037
"Yu, Zihan",0.0008450228156160215,0.0,0.00041593342088677037
"Cui, Keyu",0.0008450228156160215,0.0,0.00041593342088677037
"Li, Xuefei",0.0008450228156160215,0.0,0.00041593342088677037
"Yu, Jianmin",0.0007605205340544194,0.0,2.073438964253325e-18
"Seo, Sohyeon",0.0007605205340544194,0.0,2.073438964253325e-18
"Luo, Yongguang",0.0007605205340544194,0.0,2.073438964253325e-18
"Sun, Yan",0.0007605205340544194,0.0,2.073438964253325e-18
"Oh, Simgeon",0.0007605205340544194,0.0,2.073438964253325e-18
"Nguyen, Chau T. K.",0.0007605205340544194,0.0,2.073438964253325e-18
"Seo, Changwon",0.0007605205340544194,0.0,2.073438964253325e-18
"Kim, Ji-Hee",0.0007605205340544194,0.0,2.073438964253325e-18
"Kim, Joonsoo",0.0007605205340544194,0.0,2.073438964253325e-18
"Lee, Hyoyoung",0.0007605205340544194,0.0,2.073438964253325e-18
"Jang, Ji-Soo",0.0008450228156160215,2.112735570016057e-06,1.0966560353514805e-23
"Choi, Seon-Jin",0.00042251140780801076,0.0,5.8382099379077556e-24
"Koo, Won-Tae",0.00042251140780801076,0.0,5.8382099379077556e-24
"Kim, Sang-Joon",0.00042251140780801076,0.0,5.8382099379077556e-24
"Cheong, Jun Young",0.00042251140780801076,0.0,5.8382099379077556e-24
"Kim, Il-Doo",0.0008450228156160215,2.112735570016057e-06,1.0966560353514805e-23
"Fernando, Niranjala",0.0009295250971776238,0.0,0.008437276507823237
"Swaminathan, Jayashree",0.0009295250971776238,0.0,0.008437276507823237
"Hernandez, Francisco Carlos Robles",0.0009295250971776238,0.0,0.008437276507823237
"Priyadarshana, Gayan",0.0009295250971776238,0.0,0.008437276507823237
"Sandaruwan, Chanaka",0.0009295250971776238,0.0,0.008437276507823237
"Yang, Wenli",0.0009295250971776238,0.0,0.008437276507823237
"Karunaratne, Veranja",0.0009295250971776238,0.0,0.008437276507823237
"Wang, Zixing",0.0009295250971776238,0.0,0.008437276507823237
"Amaratunga, Gehan A. J.",0.0009295250971776238,0.0,0.008437276507823237
"Kottegoda, Nilwala",0.0009295250971776238,0.0,0.008437276507823237
"Meiyazhagan, Ashokkumar",0.0009295250971776238,0.0,0.008437276507823237
"Su, Ke",0.0006760182524928173,3.78819889932879e-06,2.0629062757132568e-05
"Lamkaouane, Hind",0.0008450228156160215,0.0,2.2127524400699098e-16
"Ftouhi, Hajar",0.0008450228156160215,0.0,2.2127524400699098e-16
"Richard-Plouet, Mireille",0.0008450228156160215,0.0,2.2127524400699098e-16
"Gautier, Nicolas",0.0008450228156160215,0.0,2.2127524400699098e-16
"Stephant, Nicolas",0.0008450228156160215,0.0,2.2127524400699098e-16
"Zazoui, Mimoun",0.0008450228156160215,0.0,2.2127524400699098e-16
"Addou, Mohammed",0.0008450228156160215,0.0,2.2127524400699098e-16
"Cattin, Linda",0.0008450228156160215,0.0,2.2127524400699098e-16
"Bernede, Jean Christian",0.0008450228156160215,0.0,2.2127524400699098e-16
"Mir, Yamina",0.0008450228156160215,0.0,2.2127524400699098e-16
"Louarn, Guy",0.0008450228156160215,0.0,2.2127524400699098e-16
"Lin, Yalan",0.000507013689369613,0.0,9.969868863059843e-07
"Huang, Bingqian",0.000507013689369613,0.0,9.969868863059843e-07
"Chen, Yixie",0.000507013689369613,0.0,9.969868863059843e-07
"Fu, Qingwei",0.000507013689369613,0.0,9.969868863059843e-07
"Huang, Haoyang",0.000507013689369613,0.0,9.969868863059843e-07
"Zhuang, Zanyong",0.000507013689369613,0.0,9.969868863059843e-07
"Zhang, Mingxin",0.0006760182524928173,0.0,3.535595400798574e-05
"Zhao, Zhihui",0.0006760182524928173,0.0,3.535595400798574e-05
"Hui, Bin",0.0006760182524928173,0.0,3.535595400798574e-05
"Sun, Jianhua",0.0006760182524928173,0.0,3.535595400798574e-05
"Sun, Jianxin",0.0006760182524928173,0.0,3.535595400798574e-05
"Tian, Weiliang",0.0006760182524928173,0.0,3.535595400798574e-05
"Zhang, Ziqi",0.0006760182524928173,0.0,3.535595400798574e-05
"Xia, Yanzhi",0.0006760182524928173,0.0,3.535595400798574e-05
"Lu, Chunhui",0.0012675342234240324,3.380376912025691e-06,1.1968621971483683e-16
"Yang, Dan",0.0006760182524928173,4.2254711400321136e-07,6.055284179314101e-17
"Ma, Jingyao",0.0006760182524928173,4.2254711400321136e-07,6.055284179314101e-17
"Luo, Mingwei",0.001014027378739226,0.0,1.0683762714852876e-16
"Jin, Yanping",0.00042251140780801076,0.0,4.770424922683295e-17
"Xu, Xinlong",0.0012675342234240324,3.380376912025691e-06,1.1968621971483683e-16
"Lin, Wei",0.000507013689369613,0.0,2.3862099425348823e-05
"Hu, Hao",0.000507013689369613,0.0,2.3862099425348823e-05
"Liu, Chunxia",0.000507013689369613,0.0,2.3862099425348823e-05
"Cai, Qiong",0.000507013689369613,0.0,2.3862099425348823e-05
"Zhou, Shijian",0.000507013689369613,0.0,2.3862099425348823e-05
"Kong, Yan",0.000507013689369613,0.0,2.3862099425348823e-05
"Peng, Jingjun",0.000507013689369613,0.0,1.1889538968429803e-06
"Yang, Jianying",0.000507013689369613,0.0,1.1889538968429803e-06
"Chen, Bei",0.000507013689369613,0.0,1.1889538968429803e-06
"Zheng, Delun",0.000507013689369613,0.0,1.1889538968429803e-06
"Chen, Yaowen",0.000507013689369613,0.0,1.1889538968429803e-06
"Zhang, Shu",0.000507013689369613,0.0,5.216056450885531e-05
"Lei, Yong",0.001605543349670441,0.0011782485176181526,0.00010089009904540848
"Zhong, Xin",0.00042251140780801076,0.0,6.175366111288603e-06
"Liang, Xinmeng",0.00042251140780801076,0.0,6.175366111288603e-06
"Lin, Xinyu",0.0009295250971776238,0.0020221821391615885,7.878835174335259e-05
"Zeeshan Shahid, Malik",0.00042251140780801076,0.0,6.175366111288603e-06
"Ao, Yanhui",0.0013520365049856345,0.001525149806256999,8.904453586217611e-05
"Xu, Junling",0.000507013689369613,0.0,1.702320801459338e-05
"Wang, Peifang",0.0007605205340544194,0.00035071349370231937,7.650649119488188e-05
"Hou, Jun",0.000507013689369613,0.0,1.702320801459338e-05
"Qian, Jin",0.0014365387865472366,0.0009848511094259127,8.007897652666545e-05
"Umer, Muhammad",0.0002535068446848065,0.0,2.0246914146359734e-06
"Azam, Muhammad Usman",0.0002535068446848065,0.0,2.0246914146359734e-06
"Jaffar, Mohammad Musaab",0.0002535068446848065,0.0,2.0246914146359734e-06
"Liang, Feng-Xia",0.000507013689369613,0.0,1.8647363358595246e-05
"Zhang, Deng-Yue",0.000507013689369613,0.0,1.8647363358595246e-05
"Wang, Jiu-Zhen",0.000507013689369613,0.0,1.8647363358595246e-05
"Kong, Wei-Yu",0.000507013689369613,0.0,1.8647363358595246e-05
"Zhang, Zhi-Xiang",0.0006760182524928173,3.2011145000243283e-06,2.093413535282887e-05
"Luo, Lin-Bao",0.0006760182524928173,3.2011145000243283e-06,2.093413535282887e-05
"Nguyen, Thanh Tai",0.00042251140780801076,0.0,8.628563667065764e-14
"Murali, G.",0.0012675342234240324,1.6056790332122033e-05,3.7021614823961023e-13
"Park, Seongmin",0.00042251140780801076,0.0,8.628563667065764e-14
"In, Insik",0.0012675342234240324,1.6056790332122033e-05,3.7021614823961023e-13
"Zhao, Xianfeng",0.0006760182524928173,1.1744405299490773e-05,0.0008190478734888638
"Yan, Xiaoxu",0.0006760182524928173,1.1744405299490773e-05,0.0008190478734888638
"Sun, Minghong",0.0005915159709312151,0.0,0.0002531791010336761
"Ji, Xinpeng",0.0005915159709312151,0.0,0.0002531791010336761
"Gan, Xiaoyan",0.00042251140780801076,0.0,2.793203157953156e-29
"Wang, Ou",0.00042251140780801076,0.0,2.793203157953156e-29
"Liu, Keyong",0.00042251140780801076,0.0,2.793203157953156e-29
"Du, Xiangjun",0.00042251140780801076,0.0,2.793203157953156e-29
"Guo, Liling",0.00042251140780801076,0.0,2.793203157953156e-29
"Liu, Hanxing",0.00042251140780801076,0.0,2.793203157953156e-29
"Wang, Hong-En",0.0014365387865472366,0.00018286319537646738,0.0006301913043270154
"Zhao, Xu",0.0005915159709312151,0.0,8.597119852987331e-05
"Li, Xuecheng",0.0005915159709312151,0.0,8.597119852987331e-05
"Wang, Zhenyu",0.0005915159709312151,0.0,8.597119852987331e-05
"Liu, Chaofeng",0.0005915159709312151,0.0,8.597119852987331e-05
"Lu, Zhouguang",0.0005915159709312151,0.0,8.597119852987331e-05
"Zhang, Wenjun",0.0005915159709312151,0.0,8.597119852987331e-05
"Cao, Guozhong",0.001690045631232043,0.0013223263355279429,0.0006768294927748308
"Huang, Guangyu",0.0005915159709312151,0.0,0.02311283530843204
"Yin, Xiaoshuang",0.0005915159709312151,0.0,0.02311283530843204
"Yang, Wenzhong",0.0005915159709312151,0.0,0.02311283530843204
"Feng, Chao",0.0005915159709312151,0.0,0.02311283530843204
"Chen, Yun",0.0005915159709312151,0.0,0.02311283530843204
"Ashraf, Waseem",0.0001690045631232043,0.0,4.961725533464465e-44
"Parvez, Syed Hasan",0.0001690045631232043,0.0,4.961725533464465e-44
"Khanuja, Manika",0.0001690045631232043,0.0,4.961725533464465e-44
"Duan, Xiaoyang",0.000507013689369613,0.0,8.159708685925544e-24
"Xu, Dan",0.000507013689369613,0.0,8.159708685925544e-24
"Jia, Wenjun",0.000507013689369613,0.0,8.159708685925544e-24
"Li, Ran",0.000507013689369613,0.0,8.159708685925544e-24
"Sun, Bohao",0.000507013689369613,0.0,8.159708685925544e-24
"Yan, Ruitian",0.000507013689369613,0.0,8.159708685925544e-24
"Deng, Wei",0.0003380091262464086,0.0,3.435896103889955e-05
"Shao, Yifan",0.00042251140780801076,0.0,3.5859655487002035e-05
"Guo, Siyu",0.0003380091262464086,0.0,3.435896103889955e-05
"Wu, Quanxuan",0.00042251140780801076,0.0,2.793203157953156e-29
"Dong, Anqi",0.00042251140780801076,0.0,2.793203157953156e-29
"Yang, Chuncheng",0.00042251140780801076,0.0,2.793203157953156e-29
"Ye, Lin",0.00042251140780801076,0.0,2.793203157953156e-29
"Zhao, Lijun",0.00042251140780801076,0.0,2.793203157953156e-29
"Jiang, Qing",0.00042251140780801076,0.0,2.793203157953156e-29
"Han, Bin",0.0002535068446848065,0.0,3.965377011396235e-06
"Liu, Siqi",0.0002535068446848065,0.0,3.965377011396235e-06
"Xu, Xiaohui",0.00042251140780801076,0.0,3.2742859727564327e-06
"Ma, Shuyi",0.0010985296603008281,0.00024085185498183047,5.4729835488190856e-05
"Xu, Xiaoli",0.00042251140780801076,0.0,3.2742859727564327e-06
"Pei, Shitu",0.00042251140780801076,0.0,3.2742859727564327e-06
"Han, Ting",0.00042251140780801076,0.0,3.2742859727564327e-06
"Liu, Wangwang",0.00042251140780801076,0.0,3.2742859727564327e-06
"Jiang, Chuanxing",0.0002535068446848065,0.0,4.502351120556786e-05
"Sun, Yan'e",0.0002535068446848065,0.0,4.502351120556786e-05
"Song, Jun",0.0005915159709312151,0.0,0.00037562920374221753
"Yu, Jianyong",0.0005915159709312151,0.0,0.00037562920374221753
"Sun, Gang",0.0005915159709312151,0.0,0.00037562920374221753
"Si, Yang",0.0005915159709312151,0.0,0.00037562920374221753
"Ding, Bin",0.0005915159709312151,0.0,0.00037562920374221753
"Alruqi, Adel",0.0002535068446848065,0.0,1.3347144816047702e-23
"Jasinski, Jacek",0.0002535068446848065,0.0,1.3347144816047702e-23
"Sumanasekera, Gamini",0.0002535068446848065,0.0,1.3347144816047702e-23
"Zhang, Ran",0.00042251140780801076,0.0,1.463814118463484e-06
"Wu, Jiaming",0.00042251140780801076,0.0,1.463814118463484e-06
"An, Sufeng",0.00042251140780801076,0.0,1.463814118463484e-06
"Monny, Sabiha Akter",0.000507013689369613,0.0,5.604392050989181e-05
"Wang, Zhiliang",0.000507013689369613,0.0,5.604392050989181e-05
"Konarova, Muxina",0.000507013689369613,0.0,5.604392050989181e-05
"Du, Aijun",0.001014027378739226,0.00031474984434763154,5.729198932261271e-05
"Besra, S.",0.000507013689369613,0.0,5.327153564675236e-26
"Belakroum, K.",0.000507013689369613,0.0,5.327153564675236e-26
"Iaiche, S.",0.000507013689369613,0.0,5.327153564675236e-26
"Aouf, D.",0.000507013689369613,0.0,5.327153564675236e-26
"Rahmani, Y.",0.000507013689369613,0.0,5.327153564675236e-26
"Belkhalfa, H.",0.000507013689369613,0.0,5.327153564675236e-26
"Henni, A.",0.000507013689369613,0.0,5.327153564675236e-26
"Fu, Yong",0.001014027378739226,0.0,1.2850890129364822e-09
"Liu, Yujin",0.00042251140780801076,0.0,9.079381741819524e-10
"Ma, Kun",0.00042251140780801076,0.0,9.079381741819524e-10
"Ji, Zhong",0.00042251140780801076,0.0,9.079381741819524e-10
"Morinson-Negrete, Juan David",0.0001690045631232043,0.0,4.961725533464465e-44
"Ortega-Lopez, Cesar",0.0001690045631232043,0.0,4.961725533464465e-44
"Espitia-Rico, Miguel J.",0.0001690045631232043,0.0,4.961725533464465e-44
"Pan, Jing",0.0003380091262464086,0.0,3.683167485230363e-33
"Wang, Hongxia",0.0003380091262464086,0.0,3.683167485230363e-33
"Xu, Lina",0.0003380091262464086,0.0,3.683167485230363e-33
"Zhang, Jingjia",0.0003380091262464086,0.0,3.683167485230363e-33
"Zhao, Jingxiang",0.0003380091262464086,0.0,3.683167485230363e-33
"Hu, Hanmei",0.00042251140780801076,0.0,2.844250032024631e-05
"Ye, Fang",0.00042251140780801076,0.0,2.844250032024631e-05
"Wang, Tao",0.00312658441777928,0.010004968509337651,0.0003745325796656568
"Xu, Rui",0.0015210410681088388,0.002354339143648966,7.820682884194608e-05
"Zhu, Yibin",0.00042251140780801076,0.0,2.844250032024631e-05
"Girish Kumar, S.",8.450228156160216e-05,0.0,1.4219283044179462e-07
"Wang, Yilin",0.0026195707284096667,0.0013924822261450114,0.0001809959030842693
"Zhao, Zhenlong",0.00042251140780801076,0.0,9.094010137463375e-05
"Sun, Rui",0.00042251140780801076,0.0,9.094010137463375e-05
"Zhang, Ziqing",0.0009295250971776238,0.00012036234172564409,0.00038613240163824975
"Lu, Chunlin",0.0002535068446848065,0.0,1.5676344400441067e-08
"Zhang, Yunwang",0.0002535068446848065,0.0,1.5676344400441067e-08
"Liu, Shenye",0.0002535068446848065,0.0,1.5676344400441067e-08
"Wang, Siyuan",0.000507013689369613,0.0,6.170999049293599e-08
"Lai, Haojie",0.000507013689369613,0.0,6.170999049293599e-08
"Lv, Xinyue",0.000507013689369613,0.0,6.170999049293599e-08
"Chen, Qiulan",0.000507013689369613,0.0,6.170999049293599e-08
"Kim, Seong Hwan",0.0008450228156160215,0.0,3.3502841770204437e-12
"Park, Ji-Yong",0.0006760182524928173,0.0,3.109066483975816e-12
"Lee, Minseong",0.0002535068446848065,0.0,1.5140032413221452e-36
"Lee, Hyun-Jae",0.0002535068446848065,0.0,1.5140032413221452e-36
"Lee, Jun Hee",0.0002535068446848065,0.0,1.5140032413221452e-36
"Nejat, Razieh",8.450228156160216e-05,0.0,1.1672423683483423e-52
"Zandi, Sara",8.450228156160216e-05,0.0,1.1672423683483423e-52
"Zhang, Xiyue",0.0006760182524928173,0.0,1.7861048252621166e-06
"Shi, Yige",0.0006760182524928173,0.0,1.7861048252621166e-06
"Tao, Jiale",0.0006760182524928173,0.0,1.7861048252621166e-06
"Zhen, Changze",0.0006760182524928173,0.0,1.7861048252621166e-06
"Wang, Yunyi",0.0006760182524928173,0.0,1.7861048252621166e-06
"Yu, Hongxiu",0.0006760182524928173,0.0,1.7861048252621166e-06
"Fernandez, Susana",0.0001690045631232043,0.0,4.961725533464465e-44
"Torres, Ignacio",0.0001690045631232043,0.0,4.961725533464465e-44
"Javier Gandia, Jose",0.0001690045631232043,0.0,4.961725533464465e-44
"Feng, Kai",0.00042251140780801076,0.0,1.439040637877256e-07
"Luo, Yumian",0.00042251140780801076,0.0,1.439040637877256e-07
"Wang, Xuejin",0.00042251140780801076,0.0,1.439040637877256e-07
"Le, Huirong",0.00042251140780801076,0.0,1.439040637877256e-07
"Tayebi, Meysam",0.000507013689369613,0.0,4.511833119781916e-25
"Masoumi, Zohreh",0.000507013689369613,0.0,4.511833119781916e-25
"Nan, Wei",0.0009295250971776238,0.0,0.004407561280606577
"Zhang, Jiawei",0.0009295250971776238,0.0,0.004407561280606577
"Wang, Fan",0.0009295250971776238,0.0,0.004407561280606577
"Chen, Zhen",0.0009295250971776238,0.0,0.004407561280606577
"Xiang, Jiayuan",0.0009295250971776238,0.0,0.004407561280606577
"Savilov, Serguei V.",0.0009295250971776238,0.0,0.004407561280606577
"Sobolev, Alexey V.",0.0009295250971776238,0.0,0.004407561280606577
"Li, Zhongyuan",0.0009295250971776238,0.0,0.004407561280606577
"Chen, Minghua",0.0013520365049856345,0.001727607253031446,0.004499388512709746
"Zhu, Xupeng",0.0013520365049856345,0.002465751729980135,0.00033092616380263806
"Zhang, Zhenxing",0.0015210410681088388,0.00015331634971807863,0.00040768815623761965
"Duan, Huigao",0.001605543349670441,0.001670954486985261,0.0003425065546180296
"Batool, Syeda Sitwat",0.00042251140780801076,0.0,1.8805590945536132e-16
"Hassan, Muhammad Umair",0.00042251140780801076,0.0,1.8805590945536132e-16
"Oduor, Peter G.",0.00042251140780801076,0.0,1.8805590945536132e-16
"Batool, Syeda Maria",0.00042251140780801076,0.0,1.8805590945536132e-16
"Zhang, Xiaoming",0.0011830319418624302,0.0,6.788063571550791e-16
"Li, Chuanbo",0.0011830319418624302,0.0,6.788063571550791e-16
"Xiao, Zirui",0.0005915159709312151,0.0,4.97026945406366e-20
"Zhang, Yunshu",0.0005915159709312151,0.0,4.97026945406366e-20
"Xu, Zili",0.0005915159709312151,4.035011862697152e-06,1.8618814543479827e-06
"Zhuang, Chuansheng",0.0005915159709312151,4.035011862697152e-06,1.8618814543479827e-06
"Zou, Zhijuan",0.00042251140780801076,0.0,1.1369463148929052e-06
"Zheng, Guangwei",0.0003380091262464086,0.0,3.683167485230363e-33
"Jiang, Shukang",0.0003380091262464086,0.0,3.683167485230363e-33
"Zhang, Fengqing",0.0003380091262464086,0.0,3.683167485230363e-33
"Yu, Hongwen",0.0003380091262464086,0.0,3.683167485230363e-33
"Zhang, Yanli L.",0.0003380091262464086,0.0,3.683167485230363e-33
"Sun, Hao",0.0001690045631232043,0.0,7.499014642870287e-43
"Meng, Yunji",0.0001690045631232043,0.0,7.499014642870287e-43
"Bao, Sarenqiqige",0.0003380091262464086,0.0,4.4564496251790624e-07
"Liang, Haiou",0.0003380091262464086,0.0,4.4564496251790624e-07
"Li, Chunping",0.0003380091262464086,0.0,4.4564496251790624e-07
"Bai, Jie",0.0003380091262464086,0.0,4.4564496251790624e-07
"Pan, Jianhui",0.0006760182524928173,0.0,1.1873375919844751e-20
"Liang, Junhui",0.0006760182524928173,0.0,1.1873375919844751e-20
"Xu, Zhenxia",0.0006760182524928173,0.0,1.1873375919844751e-20
"Yao, Xin",0.0006760182524928173,0.0,1.1873375919844751e-20
"Qiu, Jia",0.0006760182524928173,0.0,1.1873375919844751e-20
"Chen, Huayu",0.0006760182524928173,0.0,1.1873375919844751e-20
"Qin, Laishun",0.0006760182524928173,0.0,1.1873375919844751e-20
"Chen, Da",0.0006760182524928173,0.0,1.1873375919844751e-20
"Huang, Yuexiang",0.0006760182524928173,0.0,1.1873375919844751e-20
"Khan, Haritham",0.0001690045631232043,0.0,4.961725533464465e-44
"Charles, Hazina",0.0001690045631232043,0.0,4.961725533464465e-44
"Lee, Caroline Sunyong",0.0001690045631232043,0.0,4.961725533464465e-44
"Shen, Miaowen",0.0003380091262464086,0.0,5.015069586843389e-07
"Zhai, Mengyao",0.0003380091262464086,0.0,5.015069586843389e-07
"Zhao, Shumin",0.0003380091262464086,0.0,5.015069586843389e-07
"Liu, Zhanpeng",0.0003380091262464086,0.0,5.015069586843389e-07
"Luo, Yanni",0.00042251140780801076,0.0,1.306222092536749e-06
"Mi, Yan",0.001014027378739226,0.00024085185498183047,2.1940101117318535e-05
"Tan, Xuecai",0.00042251140780801076,0.0,1.306222092536749e-06
"Chen, Quanyou",0.00042251140780801076,0.0,1.306222092536749e-06
"Feng, Defen",0.00042251140780801076,0.0,1.306222092536749e-06
"Ai, Chenhao",0.00042251140780801076,0.0,1.306222092536749e-06
"Yu, A. R.",0.0005915159709312151,0.0,3.699138722121488e-23
"Yi, R. C.",0.0005915159709312151,0.0,3.699138722121488e-23
"Zhang, J. W.",0.0005915159709312151,0.0,3.699138722121488e-23
"Qin, J. J.",0.0005915159709312151,0.0,3.699138722121488e-23
"Yu, H. M.",0.0005915159709312151,0.0,3.699138722121488e-23
"Tang, Y. J.",0.0005915159709312151,0.0,3.699138722121488e-23
"Shi, R. C.",0.0005915159709312151,0.0,3.699138722121488e-23
"Hou, X. Y.",0.0005915159709312151,0.0,3.699138722121488e-23
"Chu, Shuai",0.000507013689369613,0.0,1.0171485254177931e-05
"Zhai, Wei",0.000507013689369613,0.0,1.0171485254177931e-05
"Li, Xiaoru",0.000507013689369613,0.0,1.0171485254177931e-05
"Jiao, Zhengbo",0.000507013689369613,0.0,1.0171485254177931e-05
"Liu, Xiqing",0.0008450228156160215,9.366461027071186e-07,0.0002524903358616809
"Zhou, Zhiping",0.000507013689369613,0.0,0.0002052878533062116
"Han, Donglai",0.000507013689369613,0.0,0.0002052878533062116
"Ma, Changchang",0.0008450228156160215,9.366461027071186e-07,0.0002524903358616809
"Yan, Yongsheng",0.0018590501943552475,0.0033628571480951042,0.0004295064261936326
"Ran, Mengran",0.0003380091262464086,0.0,1.7235807240524367e-06
"Li, Dong Jun",0.00042251140780801076,0.0,2.793203157953156e-29
"Huang, Zhegang",0.00042251140780801076,0.0,2.793203157953156e-29
"Hwang, Tae Hoon",0.00042251140780801076,0.0,2.793203157953156e-29
"Narayan, Rekha",0.00042251140780801076,0.0,2.793203157953156e-29
"Choi, Jang Wook",0.00042251140780801076,0.0,2.793203157953156e-29
"Kim, Sang Ouk",0.00042251140780801076,0.0,2.793203157953156e-29
"Sheikh, Zulfqar Ali",0.001014027378739226,0.0,1.5011253342856694e-11
"Aftab, Sikandar",0.001014027378739226,0.0,1.5011253342856694e-11
"Al-Enizi, Abdullah M.",0.001014027378739226,0.0,1.5011253342856694e-11
"Maiyalagan, T.",0.001014027378739226,0.0,1.5011253342856694e-11
"Alfantazi, Akram",0.001014027378739226,0.0,1.5011253342856694e-11
"Kim, Deok-Kee",0.001014027378739226,0.0,1.5011253342856694e-11
"Riaz, Shafaq",0.0003380091262464086,0.0,6.068167633768183e-25
"Gul, Maiman",0.0003380091262464086,0.0,6.068167633768183e-25
"Khan, Fawad",0.0007605205340544194,0.0,1.3481215269543093e-24
"Ahmad, Iftikhar",0.0003380091262464086,0.0,6.068167633768183e-25
"Ilyas, Muhammad",0.0007605205340544194,0.0,1.3481215269543092e-24
"Yuan, Yujie",0.0001690045631232043,0.0,1.942548038492481e-07
"Sun, Ping",0.0001690045631232043,0.0,1.942548038492481e-07
"Zhao, Biao",0.000507013689369613,0.0,6.113214205590176e-05
"Deng, Jiushuai",0.000507013689369613,0.0,6.113214205590176e-05
"Bai, Zhongyi",0.000507013689369613,0.0,6.113214205590176e-05
"Liang, Luyang",0.000507013689369613,0.0,6.113214205590176e-05
"Nag, Riya",0.000507013689369613,0.0,1.5404016938593877e-27
"Das, Debu",0.000507013689369613,0.0,1.5404016938593877e-27
"Manna, Srichit",0.000507013689369613,0.0,1.5404016938593877e-27
"Sasmal, Sandeepan",0.00042251140780801076,0.0,1.368240252569293e-27
"Thander, Alfazuddin",0.00042251140780801076,0.0,1.368240252569293e-27
